"position.x","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_fum_rec","dst_fum_rec_sd","dst_sacks","dst_sacks_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","first_name","last_name","team","position.y","age","exp"
"QB","13589","average",3844.11428571429,205.103481431296,28.1571428571429,1.95521281267721,10.5571428571429,1.72998761349818,569.571428571429,31.9001418118956,11.8285714285714,0.994508732514511,3.8,0.378593889720018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Josh","Allen","BUF","QB",30,2
"QB","13589","robust",3813.4,162.19644,28.125,2.2239,10.5,2.66868,575.25,20.7564,11.875,0.7413,3.9,0.29652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Josh","Allen","BUF","QB",30,2
"QB","13589","weighted",3846.6504178273,239.26179941642,28.3303621169916,2.37003640016458,10.3649025069638,2.05885329921371,564.151810584958,36.4704785647229,11.9256267409471,1.17362847709649,3.68217270194986,0.388849353526405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Josh","Allen","BUF","QB",30,2
"QB","13593","average",3634.65714285714,169.857566381786,29.0714285714286,3.16107275341472,9.01428571428571,1.42176952120538,664.8,50.6160383014449,3.95714285714286,1.22182533238477,3.9,0.336650164612069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamar","Jackson","BAL","QB",29,2
"QB","13593","robust",3651.3,88.5112199999997,28.3,3.40998,8.975,2.07564,657.075,37.065,3.8,0.29652,3.95,0.148259999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamar","Jackson","BAL","QB",29,2
"QB","13593","weighted",3631.04317548747,211.254716064061,29.3186629526462,3.86156772331767,8.82562674094708,1.67834308307989,671.558495821727,56.255674493125,4.1874651810585,1.32232430343324,3.78175487465181,0.326118241102794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamar","Jackson","BAL","QB",29,2
"QB","12620","average",4337.42857142857,161.534162684819,32.0714285714286,2.39702196187567,10.9857142857143,1.00569805181703,172.942857142857,10.8563126248982,1.7,0.365148371670111,2.3,0.424264068711928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dak","Prescott","DAL","QB",33,4
"QB","12620","robust",4319.5,100.8168,31.725,1.33434,11.075,1.03782,173.225,18.23598,1.75,0.44478,2.3,0.44478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dak","Prescott","DAL","QB",33,4
"QB","12620","weighted",4349.38857938719,187.877291800018,32.4448467966574,2.7995769713456,10.8740947075209,1.21888177321739,172.57938718663,13.2635507658248,1.6908077994429,0.453340209140851,2.10097493036212,0.307396624880946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dak","Prescott","DAL","QB",33,4
"QB","15237","average",3908.71428571429,125.98341727613,28.4571428571429,3.25517902367757,12.4571428571429,1.48195495079657,317.428571428571,24.6025550357217,5.47142857142857,1.13389341902768,2.975,0.433493560121332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trevor","Lawrence","JAC","QB",27,-1
"QB","15237","robust",3912.5,52.6323,28.5,2.9652,12.1,2.66868,322,19.2738,5.45,1.4826,2.9875,0.0370649999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trevor","Lawrence","JAC","QB",27,-1
"QB","15237","weighted",3902.91364902507,149.282598851765,28.8612813370474,3.84789578661774,12.2846796657382,1.7561770418137,315.183844011142,29.592833178937,5.65738161559888,1.31801084423149,2.80699860724234,0.392936461909618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trevor","Lawrence","JAC","QB",27,-1
"QB","16581","average",3657.54285714286,158.267314557185,25.0571428571429,3.24286763161719,10.2,1.55349069303081,706.485714285714,58.7658185391085,4.8,0.650640709864771,2.5,0.270801280154532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jayden","Daniels","WAS","QB",26,-4
"QB","16581","robust",3677.4,137.28876,24.4,1.77912,10.5,1.4826,692.925,24.7594200000001,4.775,0.44478,2.5,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jayden","Daniels","WAS","QB",26,-4
"QB","16581","weighted",3651.6852367688,195.318192620972,25.4701949860724,3.86559184332831,9.92869080779944,1.77669879372927,710.303621169916,67.743740804946,4.80278551532033,0.766527673489053,2.37924791086351,0.217787547148107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jayden","Daniels","WAS","QB",26,-4
"QB","14777","average",4216.25714285714,105.213479129227,35.1714285714286,3.56684467735574,11.1428571428571,1.47293034781819,179.257142857143,8.69441528470185,1.4,0.447213595499958,1.725,0.348209706929603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe","Burrow","CIN","QB",30,0
"QB","14777","robust",4194.6,65.8274399999995,33.825,0.444779999999996,10.8,1.4826,179.675,10.22994,1.4,0.59304,1.8125,0.259455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe","Burrow","CIN","QB",30,0
"QB","14777","weighted",4224.11699164345,119.871133856996,35.7857938718663,4.0973278099981,10.9869080779944,1.76344285824819,179.318941504178,10.6187503513034,1.3899721448468,0.545752963639882,1.65275069637883,0.401479953453585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe","Burrow","CIN","QB",30,0
"QB","16580","average",4042.71428571429,98.6939111355817,28.7857142857143,2.80679447735228,10.0714285714286,0.853842853836477,500.628571428571,36.0011904565073,3.95714285714286,0.613343685212847,5.75,0.135400640077266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drake","Maye","NEP","QB",24,-4
"QB","16580","robust",4051.75,75.6126,27.85,0.444780000000001,10.025,0.889559999999999,504.8,33.80328,4,0.44478,5.75,0.0741299999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drake","Maye","NEP","QB",24,-4
"QB","16580","weighted",4056.46239554318,116.119138346807,29.1855153203343,3.31606475661071,9.97966573816156,1.01299956514457,503.323119777159,44.6489013104457,4.02033426183844,0.706792240051594,5.81037604456825,0.108893773574053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drake","Maye","NEP","QB",24,-4
"QB","16579","average",3913.4,99.7461778716358,29.9,4.74868402823351,9.12,1.03537432844358,417.8,29.4567479535674,2.28,0.995991967839099,2.05,0.0353553390593274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caleb","Williams","CHI","QB",25,-4
"QB","16579","robust",3886.5,50.4084,30,4.4478,9,0.59304,418,40.0302,2,0,2.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caleb","Williams","CHI","QB",25,-4
"QB","16579","weighted",3906.68245125348,94.8252418883751,29.7590529247911,4.80307268150985,9.15766016713092,1.03073773013034,415.908077994429,29.0919227334798,2.22395543175487,0.940356369527384,2.04979108635097,0.0353707055159001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caleb","Williams","CHI","QB",25,-4
"QB","14783","average",3558.14285714286,160.167806348455,25.1,2.2248595461287,7.42857142857143,0.919627253681776,471.885714285714,24.4012587497331,8.78571428571429,0.805043624964037,3.75,0.353553390593274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jalen","Hurts","PHI","QB",28,0
"QB","14783","robust",3562.875,230.5443,24.8,1.77912,7.4,0.59304,473.75,35.73066,8.775,0.59304,3.875,0.37065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jalen","Hurts","PHI","QB",28,0
"QB","14783","weighted",3554.24791086351,196.504555505889,25.3657381615599,2.65075650882348,7.44623955431755,1.15021408956786,474.740947075209,28.9745609943998,8.8974930362117,0.915863628597586,3.65215877437326,0.37828489664736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jalen","Hurts","PHI","QB",28,0
"QB","17032","average",3507.11428571429,206.032897280761,23.8714285714286,3.38905802336199,10.1857142857143,2.12322755212324,553.228571428571,38.2317805970249,6.97142857142857,1.05942482148615,2.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaxson","Dart","NYG","QB",23,-5
"QB","17032","robust",3569,23.5733400000001,23.825,3.40998,10,1.4826,550.225,21.7942200000001,6.875,0.7413,2.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaxson","Dart","NYG","QB",23,-5
"QB","17032","weighted",3478.77994428969,244.35045262236,24.3370473537604,3.98675025801158,9.89220055710306,2.51273506669958,552.894150417827,44.6400920205092,7.0983286908078,1.24165882903614,2.47883008356546,0.269520990688384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaxson","Dart","NYG","QB",23,-5
"QB","15698","average",4090.85714285714,163.350776522416,28.8,3.35410196624968,14,1.24766448481419,300.285714285714,24.1434206753054,3.72857142857143,0.797316929278619,4.075,0.688900089514679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brock","Purdy","SFO","QB",27,-2
"QB","15698","robust",4146,23.7216,28.075,1.92738,14.15,0.444780000000001,295,14.826,3.75,1.18608,4.1875,0.333584999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brock","Purdy","SFO","QB",27,-2
"QB","15698","weighted",4067.47632311978,192.848114341124,29.3161559888579,3.93353652148539,13.9300835654596,1.47176949979114,298.472144846797,29.7449750714403,3.70055710306407,0.976750092181055,3.98986768802228,0.821832275732693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brock","Purdy","SFO","QB",27,-2
"QB","13116","average",3814,174.347354439349,28.98,3.63345565543327,11.08,1.46013697987552,345,53.5163526410386,3.42,0.576194411635517,0.9,0.0707106781186547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patrick","Mahomes","KCC","QB",31,3
"QB","13116","robust",3819.5,226.8378,29,4.4478,11,1.4826,329,23.7216,3.5,0,0.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patrick","Mahomes","KCC","QB",31,3
"QB","13116","weighted",3813.66155988858,174.374891474912,28.8799442896936,3.6653825570042,11.1348189415042,1.45284466931651,345.743732590529,53.3328315471494,3.41949860724234,0.576304680679112,0.90041782729805,0.0707414110318002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patrick","Mahomes","KCC","QB",31,3
"QB","12611","average",4395.4,170.189012571317,33.6,3.20936130717624,9.68,0.460434577328853,79.2,66.4469713380527,0.2,0.447213595499958,3.15,0.601040764008565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jared","Goff","DET","QB",32,4
"QB","12611","robust",4410,237.216,34,2.9652,9.7,0,51,2.9652,0,0,3.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jared","Goff","DET","QB",32,4
"QB","12611","weighted",4385.45821727019,166.09003448308,33.4220055710306,3.25047980439824,9.7100278551532,0.445362612370569,78.8050139275766,66.2554123496882,0.21866295264624,0.462499522480005,3.15355153203343,0.601301993770302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jared","Goff","DET","QB",32,4
"QB","9431","average",4239,114.496724843988,35.14,2.73824761480769,9.04,1.26806939873179,66.2,71.7927572948692,0.2,0.447213595499958,1.8,0.141421356237309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew","Stafford","LAR","QB",38,11
"QB","9431","robust",4274.5,54.8562,35,2.9652,9,1.4826,38.5,1.4826,0,0,1.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew","Stafford","LAR","QB",38,11
"QB","9431","weighted",4236.77437325905,113.921390546487,35.1050139275766,2.74236357917202,9.05208913649025,1.27996475564462,65.7061281337047,71.6414655738054,0.21866295264624,0.462499522480005,1.8008356545961,0.1414828220636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew","Stafford","LAR","QB",38,11
"QB","14779","average",3958.2,209.386484759642,28.52,3.23295530436163,10.48,1.83084679861533,439.8,61.7753996344823,2.26,0.433589667773576,2.35,0.247487373415292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin","Herbert","LAC","QB",28,0
"QB","14779","robust",3920,105.2646,28.5,4.4478,10.7,2.9652,442,81.543,2.15,0,2.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin","Herbert","LAC","QB",28,0
"QB","14779","weighted",3945.73398328691,199.168898332908,28.3554317548747,3.23673925776261,10.5470752089136,1.81282203901282,441.274373259053,60.4382055939913,2.23064066852368,0.412511254305204,2.34853760445682,0.247594938611301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin","Herbert","LAC","QB",28,0
"QB","13590","average",3909.2,143.459750452871,28.52,4.03137693598602,12.12,1.8088670487352,359,30.3726850969749,1.5,0.5,2.95,0.0353553390593274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","Mayfield","TBB","QB",31,2
"QB","13590","robust",3898,109.7124,28.8,5.9304,12,0.59304,361,45.9606,1.5,0.7413,2.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","Mayfield","TBB","QB",31,2
"QB","13590","weighted",3899.75766016713,138.802840089205,28.3261838440111,4.0610249523401,12.1841225626741,1.76937678224127,359.137883008357,30.6205949668887,1.47214484679666,0.500128700443355,2.95020891364902,0.0353707055159001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","Mayfield","TBB","QB",31,2
"QB","15694","average",3451.8,222.33465766722,21.64,7.89607497431477,11.02,3.37668476467674,518.6,218.872794106531,3.64,1.59624559513879,4,1.4142135623731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malik","Willis","MIA","QB",27,-2
"QB","15694","robust",3450,167.5338,22,10.3782,10,1.33434,547,163.086,4,1.4826,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malik","Willis","MIA","QB",27,-2
"QB","15694","weighted",3453.35097493036,223.324435921932,21.3849582172702,8.02563488686338,11.0643454038997,3.37432658635821,522.119777158774,219.019338723994,3.6008356545961,1.57571936533058,4.008356545961,1.414828220636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malik","Willis","MIA","QB",27,-2
"QB","14056","average",3615.4,131.684471370014,26.3,5.65243310442503,13,4,468,51.0832653615644,3.76,0.766811580507232,3.05,0.67175144212722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kyler","Murray","MIN","QB",29,1
"QB","14056","robust",3622,164.5686,25.5,1.4826,12,1.4826,482.5,11.8608,3.9,1.18608,3.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kyler","Murray","MIN","QB",29,1
"QB","14056","weighted",3617.63370473538,133.789607453826,26.2632311977716,5.65261523424246,13.0543175487465,3.9902362524727,469.065459610028,51.2566431499833,3.77660167130919,0.757479983595699,3.05396935933148,0.672043404802102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kyler","Murray","MIN","QB",29,1
"QB","14059","average",3244.6,915.438037225896,21.48,7.51345459825239,9.86,3.35380381060073,205.8,87.961355150998,3.6,1.94935886896179,3.5,0.353553390593274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel","Jones","IND","QB",29,1
"QB","14059","robust",3528.5,213.4944,21,9.48864,11,1.4826,197.5,139.3644,3.5,2.9652,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel","Jones","IND","QB",29,1
"QB","14059","weighted",3305.36908077994,867.279039093687,21.7782729805014,7.19665806011285,10.074651810585,3.17411534269708,211.795264623955,86.6845971599411,3.70891364902507,1.91913693759962,3.49791086350975,0.353707055159001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel","Jones","IND","QB",29,1
"QB","13592","average",4031.4,134.899221643418,29.26,4.53740013664213,11.64,1.98695747312317,133.8,25.371243564319,0.6,0.547722557505166,4.4,1.13137084989848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","Darnold","SEA","QB",29,2
"QB","13592","robust",4059,37.065,29,4.4478,12,1.4826,134.5,26.6868,0.5,0,4.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","Darnold","SEA","QB",29,2
"QB","13592","weighted",4030.56406685237,134.274059266009,29.1275766016713,4.61486137089311,11.6607242339833,1.98684684861427,134.384401114206,24.6788730552,0.600278551532033,0.548099764273418,4.4066852367688,1.1318625765088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","Darnold","SEA","QB",29,2
"QB","16582","average",3793.8,189.30319595823,29.3,4.7116875957559,10.66,1.03826778819339,360.2,38.9640860280336,3.72,0.944457516249408,1.25,0.176776695296637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bo","Nix","DEN","QB",26,-4
"QB","16582","robust",3800,185.325,28,1.4826,10.65,1.4826,361,7.413,3.8,1.4826,1.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bo","Nix","DEN","QB",26,-4
"QB","16582","weighted",3789.25905292479,185.887076309693,29.2005571030641,4.72950069080333,10.6721448467967,1.04746039418102,358.431754874652,37.5833534488942,3.6924791086351,0.913369781802141,1.24895543175487,0.176853527579501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bo","Nix","DEN","QB",26,-4
"QB","16150","average",3845.4,82.545744893362,26.32,6.45848279396949,10.84,1.3145341380124,234.4,17.0967833231869,1.38,0.906642156531451,2.85,0.106066017177982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.J.","Stroud","HOU","QB",25,-3
"QB","16150","robust",3853.5,69.6822,25,5.9304,11,1.18608,233.5,10.3782,1,0,2.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.J.","Stroud","HOU","QB",25,-3
"QB","16150","weighted",3847.80640668524,84.3215131898674,26.1841225626741,6.51398919232589,10.9072423398329,1.2833460346522,234.359331476323,17.2772842553187,1.32284122562674,0.854346990940163,2.85062674094707,0.1061121165477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.J.","Stroud","HOU","QB",25,-3
"QB","17039","average",3880.2,104.822230466633,25.06,5.12035155043089,10.68,2.07653557638679,319.4,35.6552941370563,4.14,0.497995983919549,3.5,0.353553390593274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyler","Shough","NOS","QB",27,-5
"QB","17039","robust",3884,99.3342,24,2.9652,10.5,1.4826,315,29.652,4,0,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyler","Shough","NOS","QB",27,-5
"QB","17039","weighted",3882.97771587744,104.64018054537,24.8866295264624,5.16945363237778,10.7100278551532,2.07893496399501,319.899721448468,36.4996404622519,4.11197771587744,0.470178184763692,3.50208913649025,0.353707055159001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyler","Shough","NOS","QB",27,-5
"QB","14782","average",3926.4,147.649246527031,28.32,3.19562200518146,9.64,1.07144761887831,213.8,5.71839138219832,1.2,0.447213595499958,1.6,0.282842712474619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jordan","Love","GBP","QB",28,0
"QB","14782","robust",3968.5,90.4386,27.5,1.4826,9.6,1.4826,214.5,4.4478,1,0,1.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jordan","Love","GBP","QB",28,0
"QB","14782","weighted",3929.3704735376,149.610534324565,28.2802228412256,3.20662528529308,9.69136490250697,1.08224490927743,213.796657381616,5.72595434852659,1.17130919220056,0.421590746939692,1.6016713091922,0.282965644127201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jordan","Love","GBP","QB",28,0
