avg_type,id,pos,points,sd_pts,sd_pts_imputed,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,points_vor_flex,flex_rank,first_name,last_name,team,position,age,exp,overall_ecr,pos_ecr,sd_ecr,adp,adp_source,adp_ffa,adp_sd,adp_sd_source,adp_sd_ffa,adp_diff,aav,aav_sd,pid,adp_tsv,min_pick,max_pick,n_picks
average,16167,RB,260.158571428571,22.6700510428564,FALSE,1.79142857142858,230.705,289.35,54.7685714285714,50.745,60.77,12,14,9,5,4,82.5385714285715,8,De'Von,Achane,MIA,RB,25,-3,17.96,8.74,2.33,15.73,ADP.tsv,13.23,3.4538,ADP.tsv,2.16650871219111,-1.23,44.65,2.68188366638078,20284,15.73,7,27,340
average,12626,RB,258.367142857143,15.1411092881661,FALSE,1.30714285714288,241.805,277.893,52.9771428571429,61.845,49.313,13,10,14,6,4,80.7471428571429,9,Derrick,Henry,BAL,RB,32,4,20.7,9.99,1.9,21.04,ADP.tsv,14.03,4.4900,ADP.tsv,5.53432200002855,-1.03,44.64,8.80326075951406,15055,21.04,8,34,340
average,15715,RB,257.06,12.9218677700504,FALSE,9.47999999999999,245.75,277.07,51.67,65.79,48.49,14,8,15,7,5,79.44,10,James,Cook,BUF,RB,27,-2,9.93,4.79,1.3,8.74,ADP.tsv,8.586,2.5904,ADP.tsv,1.06496197115202,5.414,52.7795,2.66846037070068,19467,8.74,2,17,340
average,16181,RB,247.58,15.7563532159782,FALSE,4.49857142857144,231.31,269.72,42.19,51.35,41.14,15,13,17,8,5,69.96,12,Chase,Brown,CIN,RB,26,-3,15.04,7.36,2.15,11.95,ADP.tsv,14.276,4.3173,ADP.tsv,2.06613261917042,0.724,45.477,0.953995283007206,20292,11.95,3,28,340
average,13604,RB,243.081428571429,11.5800783367693,FALSE,0.311428571428564,227.415,257.42,37.6914285714286,47.455,28.84,16,16,24,9,5,65.4614285714286,13,Saquon,Barkley,PHI,RB,29,2,15.77,7.82,1.98,15.78,ADP.tsv,13.148,3.9719,ADP.tsv,1.83607625113991,2.852,51.548,8.88260277171056,16062,15.78,6,29,340
average,17042,RB,242.77,30.6674420191838,FALSE,7.78714285714287,218.83,284.46,37.38,38.87,55.88,17,17,12,10,6,65.15,14,Ashton,Jeanty,LVR,RB,23,-5,23.5,10.98,2.63,18.47,ADP.tsv,21.246,8.6373,ADP.tsv,2.94645278258451,-4.246,39.238,2.35830701987676,22055,18.47,10,60,339
average,15711,RB,234.982857142857,15.0307193377271,FALSE,1.07285714285712,213.365,251.91,29.5928571428571,33.405,23.33,21,19,28,11,6,57.3628571428571,15,Kenneth,Walker III,KCC,RB,26,-2,18.91,9.02,2.31,15.86,ADP.tsv,17.286,4.3173,ADP.tsv,2.38776548262177,3.714,42.036,3.38054551810799,19430,15.86,8,33,340
average,17044,RB,233.91,20.311769986882,FALSE,9.05000000000001,213.41,258.82,28.52,33.45,30.24,22,18,23,12,7,56.29,16,Omarion,Hampton,LAC,RB,23,-5,19.16,9.27,2.3,15.06,ADP.tsv,18.81,5.0081,ADP.tsv,2.79608297444836,3.19,42.597,1.20579724663809,22069,15.06,5,34,340
average,15256,RB,224.86,20.9281628434032,FALSE,2.03999999999999,203.04,249.48,19.47,23.08,20.9,30,25,31,13,7,47.24,17,Javonte,Williams,DAL,RB,26,-1,34.68,14.33,2.08,33.24,ADP.tsv,28.578,5.8715,ADP.tsv,4.34187701345858,1.422,30.0045,4.26532305341577,18771,33.24,18,52,340
average,17472,RB,222.82,22.2682958485826,FALSE,2.00000000000003,197.82,243.54,17.43,17.86,14.96,32,31,34,14,7,45.2,20,Jeremiyah,Love,ARI,RB,21,-6,38.92,15.83,2.4,36,ADP.tsv,31.296,10.7069,ADP.tsv,2.52631431140308,0.704000000000001,32.816,5.86565665548198,22930,36,10,72,340
average,15710,RB,220.82,11.7024356439162,FALSE,0.840000000000003,211.56,236.26,15.43,31.6,7.68000000000001,35,20,50,15,7,43.2,22,Kyren,Williams,LAR,RB,26,-2,33.65,14.09,2.26,35.63,ADP.tsv,25.646,7.4258,ADP.tsv,3.64717753886481,9.354,31.752,7.16659137944951,19450,35.63,14,57,340
average,15708,RB,219.98,23.4146748856353,FALSE,3.12999999999997,194.64,246.54,14.59,14.68,17.96,36,38,33,16,7,42.36,23,Breece,Hall,NYJ,RB,25,-2,36.67,15.06,1.72,37.83,ADP.tsv,36.04,8.6346,ADP.tsv,4.72123288982867,-0.0399999999999991,27.4035,5.02484594291208,19427,37.83,19,69,340
average,15253,RB,216.85,16.8578616674832,FALSE,6.61000000000001,200.12,237.88,11.46,20.16,9.30000000000001,39,28,42,17,8,39.23,24,Travis,Etienne,NOS,RB,27,-1,42.52,16.9,2.01,41.15,ADP.tsv,36.898,7.0804,ADP.tsv,3.17370067901811,2.102,24.398,5.05737204484701,18770,41.15,19,60,340
average,17045,RB,210.24,11.7757377688194,FALSE,3.72,196.5,221.46,4.84999999999999,16.54,-7.11999999999998,49,33,73,18,8,32.62,29,Cam,Skattebo,NYG,RB,24,-5,53.17,20.59,2.69,50.63,ADP.tsv,39.534,8.9800,ADP.tsv,3.68108462277085,9.466,18.6585,1.33443124588718,22077,50.63,28,80,340
average,16598,RB,206.52,23.8882188536525,FALSE,1.13,187.64,238.4,1.13,7.68000000000004,9.82000000000002,59,45,40,19,8,28.9,31,Bucky,Irving,TBB,RB,24,-4,52.48,20.44,2.8,58.19,ADP.tsv,46.81,9.6708,ADP.tsv,5.41885227700479,12.19,15.8565,3.27768466299002,21136,58.19,35,91,340
average,17051,RB,205.39,28.8289004299505,FALSE,8.51000000000002,178.42,243.4,0,-1.53999999999999,14.82,61,67,35,20,8,27.77,32,Quinshon,Judkins,CLE,RB,23,-5,54.92,21.35,2.61,56.92,ADP.tsv,48.898,7.2531,ADP.tsv,7.28790889075872,12.102,16.6215,3.5632747227796,22062,56.92,37,79,340
average,14797,RB,196.88,16.8679281478195,FALSE,4.48999999999998,177.78,216.96,-8.51000000000002,-2.18000000000001,-11.6199999999999,78,68,85,21,9,19.26,37,D'Andre,Swift,CHI,RB,27,0,47.23,18.51,2.32,47.25,ADP.tsv,40.402,7.4258,ADP.tsv,5.83678130479462,37.598,22.656,7.83352845147064,17961,47.25,27,70,340
average,17052,RB,192.39,10.2203473522185,FALSE,5.83000000000001,179.96,203.06,-13,0,-25.52,88,61,130,22,9,14.77,41,Bhayshul,Tuten,JAC,RB,23,-5,60.02,23.25,3.13,57.31,ADP.tsv,53.86,8.8073,ADP.tsv,5.98447324331892,34.14,15.44,4.03754876131546,22106,57.31,30,81,340
average,17043,RB,186.56,23.2380722092001,FALSE,0.680000000000007,172.38,218.6,-18.83,-7.58000000000001,-9.97999999999996,110,79,81,23,9,8.94,45,TreVeyon,Henderson,NEP,RB,24,-5,66.35,25.71,3.22,63.99,ADP.tsv,64.264,10.7069,ADP.tsv,6.83982046548007,45.736,9.848,2.44610547605781,22072,63.99,32,94,340
average,14071,RB,185.88,13.5294863169302,FALSE,1.45999999999998,173.66,203.8,-19.51,-6.30000000000001,-24.78,112,77,129,24,9,8.25999999999999,46,David,Montgomery,HOU,RB,29,1,54.51,21.21,2.62,50.28,ADP.tsv,50.692,9.6708,ADP.tsv,4.53412571506349,61.308,19.4425,8.21668538706455,17016,50.28,26,82,340
average,17473,RB,184.42,14.8307788062529,FALSE,15.39,168.94,200.32,-20.97,-11.02,-28.26,123,93,141,25,10,6.80000000000001,48,Jadarian,Price,SEA,RB,23,-6,60.63,23.58,3.08,60.08,ADP.tsv,57.63,8.8073,ADP.tsv,8.04108450397084,65.37,18.108,6.75644225905913,22938,60.08,39,90,340
average,15259,RB,169.03,18.3002595610008,FALSE,2.24000000000001,146.56,188.78,-36.36,-33.4,-39.8,156,143,171,26,10,-8.59,56,Rhamondre,Stevenson,NEP,RB,28,-1,68.94,26.54,3.07,69.11,ADP.tsv,67.754,10.8796,ADP.tsv,6.55377021263334,88.246,11.0235,6.28906962515124,18791,69.11,48,111,340
average,15742,RB,166.79,12.612810947604,FALSE,5.23999999999998,150.92,178.88,-38.6,-29.04,-49.7,162,134,186,27,11,-10.83,61,Jaylen,Warren,PIT,RB,28,-2,72.88,27.76,2.8,72.92,ADP.tsv,73.748,7.9438,ADP.tsv,7.66244451855933,88.252,9.891,6.34749423000919,19833,72.92,53,99,340
average,14823,RB,161.55,20.8449034538421,FALSE,0.730000000000018,134.54,179.12,-43.84,-45.42,-49.46,172,167,185,28,11,-16.07,65,Rico,Dowdle,PIT,RB,28,0,81.3,30.4,3.14,89.97,ADP.tsv,80.026,9.6708,ADP.tsv,10.8058254659235,91.974,7.888,4.60652059585106,18036,89.97,67,123,340
average,14073,RB,160.82,53.391778393307,FALSE,1.67999999999998,110.36,228.58,-44.57,-69.6,0,174,205,61,29,11,-16.8,68,Josh,Jacobs,GBP,RB,28,1,140.14,48.04,16.16,76.19,ADP.tsv,63.784,30.7969,ADP.tsv,18.9722730319801,110.216,16.4075,10.2912374741816,16998,76.19,21,199,334
average,14085,RB,159.14,14.4226557887235,FALSE,0.0700000000000216,142.26,174.6,-46.25,-37.7,-53.98,176,154,196,30,11,-18.48,70,Tony,Pollard,TEN,RB,29,1,78.91,29.67,2.98,80.94,ADP.tsv,77.21,11.7431,ADP.tsv,7.29494619582626,98.79,9.922,6.91112523399772,17067,80.94,47,115,340
average,14800,RB,159.07,12.200901606029,FALSE,1.25,143.58,170.74,-46.32,-36.38,-57.84,177,152,205,31,11,-18.55,71,J.K.,Dobbins,DEN,RB,28,0,92.09,33.33,3.74,97.21,ADP.tsv,83.894,16.5836,ADP.tsv,9.91828130272579,93.106,7.905,6.46398290529918,17963,97.21,51,147,339
average,15261,RB,157.82,7.34145762093605,FALSE,4.47,151.5,167.68,-47.57,-28.46,-60.9,181,133,209,32,11,-19.8,73,Chuba,Hubbard,CAR,RB,27,-1,96.43,34.8,4.7,106.43,ADP.tsv,93.258,20.5567,ADP.tsv,9.35071847506917,87.742,6.9635,5.02556034189224,18773,106.43,68,187,339
average,17068,RB,153.35,26.6119803847816,FALSE,6.99999999999997,126.58,184.06,-52.04,-53.38,-44.52,186,184,177,33,12,-24.27,75,RJ,Harvey,DEN,RB,25,-5,99.18,35.53,4.44,87.09,ADP.tsv,98.518,13.2973,ADP.tsv,17.5860926871207,87.482,5.27,3.18601632136435,22111,87.09,54,131,340
average,17066,RB,146.35,12.0958670627616,FALSE,7.06000000000003,130.52,156.66,-59.04,-49.44,-71.92,197,174,223,34,12,-31.27,80,Kyle,Monangai,CHI,RB,24,-5,111.54,38.9,4.32,120.31,ADP.tsv,104.146,15.5913,ADP.tsv,9.86854720817608,92.854,4.186,2.10079699162009,22119,120.31,78,168,330
average,17256,RB,139.29,6.58847478556305,FALSE,1.79999999999998,132.71,147.74,-66.1,-47.25,-80.84,205,170,235,35,12,-38.33,90,Jacory,Croskey-Merritt,WAS,RB,25,-5,101.83,36.02,3.83,109.17,ADP.tsv,98.442,15.7346,ADP.tsv,9.33638988046236,106.558,4.917,3.37973179409254,22130,109.17,72,163,336
average,15972,RB,137.49,16.9853024700769,FALSE,0.549999999999983,116.96,153.26,-67.9,-63,-75.32,209,195,226,36,12,-40.13,92,Jordan,Mason,MIN,RB,27,-2,101.32,35.72,4.85,94.29,ADP.tsv,96.958,13.2973,ADP.tsv,13.533124399044,112.042,7.2465,5.42816237321619,19872,94.29,63,140,340
average,16597,RB,136.94,23.8595473553041,FALSE,4.08000000000001,107.84,161.96,-68.45,-72.12,-66.62,211,210,217,37,13,-40.68,93,Jonathon,Brooks,CAR,RB,23,-4,83.75,30.96,5.72,72.14,ADP.tsv,85.642,11.7431,ADP.tsv,8.31878933499341,125.358,9.1995,5.40865979240699,21133,72.14,48,116,340
average,15721,RB,132.86,17.6990960221137,FALSE,0.689999999999998,108.62,146.08,-72.53,-71.34,-82.5,215,208,238,38,13,-44.76,99,Rachaad,White,WAS,RB,27,-2,113.1,39.06,4.15,115.53,ADP.tsv,125.076,13.8326,ADP.tsv,12.8076954991911,89.924,3.859,3.0082225649044,19436,115.53,82,162,336
average,13319,RB,132.17,17.647506906076,FALSE,0.640000000000015,109.2,149.1,-73.22,-70.76,-79.48,217,206,232,39,13,-45.45,100,Aaron,Jones,MIN,RB,32,3,118.78,40.95,3.61,134.74,ADP.tsv,117.972,15.0764,ADP.tsv,5.03519771210625,99.028,5.1565,5.26722097030303,15392,134.74,80,167,329
average,15255,RB,131.53,26.2626540928369,FALSE,1.52000000000001,100.79,159.68,-73.86,-79.17,-68.9,219,218,220,40,13,-46.09,102,Kenneth,Gainwell,TBB,RB,27,-1,105.28,37.05,3.64,87.3,ADP.tsv,111.178,10.7069,ADP.tsv,10.5391506299132,107.822,7.271,5.05781800779743,18772,87.3,57,119,340
average,16593,RB,130.01,12.4971196681475,FALSE,5.23999999999999,119.02,146.56,-75.38,-60.94,-82.02,221,191,237,41,13,-47.61,104,Blake,Corum,LAR,RB,26,-4,93.77,34.02,3.28,83.99,ADP.tsv,100.008,16.2330,ADP.tsv,6.9710355041414,120.992,5.736,2.78626775454191,20278,83.99,41,135,340
average,16604,RB,124.77,38.739250121808,FALSE,8.41,86.82,167.64,-80.62,-93.14,-60.94,228,239,210,42,14,-52.85,111,MarShawn,Lloyd,GBP,RB,25,-4,95.22,33.75,12.21,109.68,ADP.tsv,96.64,25.0874,ADP.tsv,20.3592799479746,131.36,9.5525,5.03490503882645,21144,109.68,44,189,334
average,17053,RB,116.36,7.57581678764738,FALSE,0.620000000000005,106.14,122.72,-89.03,-73.82,-105.86,243,212,281,43,14,-61.26,117,Woody,Marks,HOU,RB,26,-5,131.25,44.62,4.11,134.55,ADP.tsv,128.832,16.6468,ADP.tsv,12.4305275833329,114.168,2.961,2.08378573754597,22109,134.55,90,186,327
average,16165,RB,115.74,13.4079454056168,FALSE,11.95,98.94,129.84,-89.65,-81.02,-98.74,245,220,267,44,15,-61.88,119,Tyjae,Spears,TEN,RB,25,-3,141.8,47.98,5.28,151.88,ADP.tsv,141.11,11.6409,ADP.tsv,13.8021143307828,103.89,2.5195,2.26273302667372,20329,151.88,112,179,321
average,16169,RB,103.79,9.85915817907391,FALSE,8.62,96.9,117.25,-101.6,-83.06,-111.33,265,222,290,45,15,-73.83,133,Zach,Charbonnet,SEA,RB,25,-3,147.74,49.9,6.84,159.43,ADP.tsv,132.094,19.9872,ADP.tsv,3.11689332509151,132.906,4.4645,4.1557094159722,19469,159.43,99,214,320
average,16174,RB,95.17,19.4669463450229,FALSE,7.56,70.56,115.38,-110.22,-109.4,-113.2,285,298,295,46,16,-82.45,142,Chris,Rodriguez,JAC,RB,26,-3,126.45,43.13,4.58,132.81,ADP.tsv,134.912,14.9224,ADP.tsv,11.8943707694018,150.088,3.436,2.90184217351668,20308,132.81,87,173,325
average,13132,RB,87.61,12.6900748618753,FALSE,1.08,70.28,96.8,-117.78,-109.68,-131.78,312,299,349,47,16,-90.01,148,Alvin,Kamara,NOS,RB,31,3,170.88,56.29,7.75,199.67,ADP.tsv,155.184,27.1768,ADP.tsv,15.0159669685305,156.816,3.159,3.25770517389159,15293,199.67,137,293,313
average,14086,RB,86.53,14.2189837892868,FALSE,0.11999999999999,72.16,103.54,-118.86,-107.8,-125.04,314,289,329,48,16,-91.09,151,Justice,Hill,BAL,RB,29,1,230.53,70.05,9.56,232.45,ADP.tsv,181.58,28.1754,ADP.tsv,2.73,132.42,1.84666666666667,1.50610609040517,17020,232.45,150,309,267
average,15712,RB,86.41,9.7803629789492,FALSE,5.89,77.58,98.92,-118.98,-102.38,-129.66,315,270,343,49,16,-91.21,152,Tyler,Allgeier,ARI,RB,26,-2,130.34,44.48,4.1,127.86,ADP.tsv,138.778,16.7615,ADP.tsv,12.7067814965081,176.222,3.5665,3.14118874791057,19441,127.86,70,167,338
average,15716,RB,80.52,8.62131080520822,FALSE,0.720000000000013,69.86,88.66,-124.87,-110.1,-139.92,345,304,379,50,16,-97.1,161,Brian,Robinson,ATL,RB,27,-2,163.83,55.16,4.35,179.21,ADP.tsv,152.966,18.9444,ADP.tsv,18.5060115638135,192.034,8.3215,6.61861516859834,19468,179.21,120,229,320
average,17047,RB,79.8,21.1628211729911,FALSE,2.11999999999999,63.72,107.76,-125.59,-116.24,-120.82,351,324,313,51,16,-97.82,165,Dylan,Sampson,CLE,RB,22,-5,154.02,51.78,5.22,161.61,ADP.tsv,164.756666666667,16.5112,ADP.tsv,6.84103468457481,186.243333333333,1.40133333333333,1.1003046042902,22099,161.61,104,199,320
average,16747,RB,77.68,29.982861771352,FALSE,1.28,39.58,105.16,-127.71,-140.38,-123.42,358,397,324,52,16,-99.94,168,Tyrone,Tracy,NYG,RB,27,-4,172.13,56.19,9.48,172.07,ADP.tsv,142.018,34.2277,ADP.tsv,7.93212808772022,215.982,1.6915,1.56762774599074,21183,172.07,110,307,321
average,14095,RB,76.4,10.2919871744965,FALSE,2.44,68.44,90.14,-128.99,-111.52,-138.44,363,309,373,53,17,-101.22,170,Ty,Johnson,BUF,RB,29,1,262.6,78.22,7.22,287.55,ADP.tsv,NA,30.8342,ADP.tsv,NA,NA,1.212,1.212,17046,287.55,212,360,67
average,16164,RB,73.96,16.2286167001381,FALSE,0.38000000000001,58.8,94.08,-131.43,-121.16,-134.5,368,336,358,54,17,-103.66,177,Tank,Bigsby,PHI,RB,25,-3,154.79,52.36,5.3,159.59,ADP.tsv,149.208,19.6331,ADP.tsv,11.1057577859415,218.792,2.222,2.170348359135,20279,159.59,100,213,321
average,17482,RB,73.58,28.3018020627663,FALSE,1.88,55.62,112.34,-131.81,-124.34,-116.24,370,348,300,55,17,-104.04,178,Mike,Washington Jr.,LVR,RB,23,-6,143.52,48.7,6.66,125.33,ADP.tsv,129.696,32.9361,ADP.tsv,13.9493664372257,240.304,4.78,3.14136912826239,22955,125.33,1,191,328
average,16596,RB,71.7,22.1342494790314,FALSE,1.49000000000001,54.02,101.22,-133.69,-125.94,-127.36,373,350,336,56,17,-105.92,180,Braelon,Allen,NYJ,RB,22,-4,167.62,55.56,5.85,180.39,ADP.tsv,153.258,24.4980,ADP.tsv,16.5673116708777,219.742,2.0195,1.94721358612762,21132,180.39,110,251,321
average,15749,RB,70.21,21.826371663655,FALSE,0.889999999999986,48.74,96.64,-135.18,-131.22,-131.94,376,372,350,57,17,-107.41,184,Isiah,Pacheco,DET,RB,27,-2,188.08,60.34,9.39,196,ADP.tsv,148.942,38.1363,ADP.tsv,13.1717916776724,227.058,2.53,2.77393222700195,19486,196,112,330,301
average,13133,RB,69.32,15.1138016395611,FALSE,1.87,55.24,86.48,-136.07,-124.72,-142.1,379,349,385,58,17,-108.3,185,Samaje,Perine,CIN,RB,31,3,252.4,75.45,10.16,251.53,ADP.tsv,205.76,25.4944,ADP.tsv,NA,173.24,1.502,1.402,15362,251.53,170,311,222
average,16178,RB,67.45,17.5646662365102,FALSE,2.27500000000001,44.4,82.48,-137.94,-135.56,-146.1,384,381,391,59,17,-110.17,189,Keaton,Mitchell,LAC,RB,24,-3,144.21,48.94,6.17,140.44,ADP.tsv,150.234,19.4594,ADP.tsv,10.5054949431238,233.766,2.4975,2.36053357315671,20344,140.44,90,202,321
average,15738,RB,65.175,17.7219966896134,FALSE,2.94499999999999,50.24,86.025,-140.215,-129.72,-142.555,388,370,387,60,17,-112.445,195,Malik,Davis,DAL,RB,28,-2,215.13,66.5,10.89,231.86,ADP.tsv,200.94,40.7998,ADP.tsv,NA,187.06,2.30933333333333,2.59114663592952,20100,231.86,121,350,254
average,17485,RB,62.23,28.2759968878199,FALSE,1.34,39.94,100.41,-143.16,-140.02,-128.17,398,393,337,61,17,-115.39,200,Kaelon,Black,SFO,RB,25,-6,207.92,65.62,12.51,175.56,ADP.tsv,148.604,38.9316,ADP.tsv,10.8314368391271,249.396,2.359,2.13691436421772,23064,175.56,85,309,320
average,16757,RB,60.89,21.8792253062123,FALSE,0.0899999999999963,34.6,85.06,-144.5,-145.36,-143.52,401,405,389,62,17,-116.73,203,Kimani,Vidal,LAC,RB,25,-4,195.57,62.22,6.93,195.11,ADP.tsv,179.89,23.4867,ADP.tsv,6.79000000000001,221.11,1.99733333333333,2.15654373683654,21169,195.11,119,254,317
average,15254,RB,60.8,7.97621464104371,FALSE,0.660000000000004,50.36,68.2,-144.59,-129.6,-160.38,402,368,422,63,17,-116.82,204,Najee,Harris,NYG,RB,28,-1,224.53,69.17,11.64,216.04,ADP.tsv,178.61,38.2574,ADP.tsv,1.33,223.39,2.26533333333333,2.32814737983278,18826,216.04,133,352,305
average,17477,RB,60.14,23.8623762437859,FALSE,1.04,28.84,80.62,-145.25,-151.12,-147.96,403,419,396,64,18,-117.48,206,Jonah,Coleman,DEN,RB,23,-6,141.52,48.06,5.33,135.05,ADP.tsv,137.626,15.9687,ADP.tsv,8.31028663765577,265.374,3.3155,2.56309202917102,22941,135.05,89,181,324
average,14080,RB,59.1,33.4299267124533,FALSE,1.65,26.26,78.64,-146.29,-153.7,-149.94,406,430,399,65,18,-118.52,208,Devin,Singletary,NYG,RB,29,1,287.56,85.3,6.54,284.63,ADP.tsv,192.81,48.3139,ADP.tsv,11.47,213.19,2.04,0.84,17034,284.63,123,359,77
average,16603,RB,57.45,19.7021995387994,FALSE,1.12857143320494,34.555,74.325,-147.94,-145.405,-154.255,410,406,408,66,18,-120.17,213,Ray,Davis,BUF,RB,27,-4,184.33,59.44,5.81,180.78,ADP.tsv,160.593333333333,21.5514,ADP.tsv,26.2469380224733,249.406666666667,1.732,1.77304032667055,21151,180.78,116,240,320
average,13146,RB,56.3214285667951,19.3030107623728,FALSE,2.97142856679506,33.96,78.34,-149.068571433205,-146,-150.24,412,408,400,67,18,-121.298571433205,217,James,Conner,ARI,RB,31,3,224.2,68.64,9.05,266.88,ADP.tsv,179.12,38.9561,ADP.tsv,NA,232.88,2.16533333333333,2.39025874935934,15306,266.88,147,352,143
average,16610,RB,53.35,11.9421522348361,FALSE,1.22,38.88,65.37,-152.04,-141.08,-163.21,416,398,425,68,18,-124.27,221,Jaylen,Wright,MIA,RB,23,-4,228.56,68.78,5.9,239.44,ADP.tsv,195.615,31.6243,ADP.tsv,11.115,220.385,1.692,1.692,21160,239.44,138,314,235
average,16608,RB,52.13,23.5880160250921,FALSE,1.19,25.82,76.76,-153.26,-154.14,-151.82,417,431,404,69,18,-125.49,224,George,Holani,SEA,RB,27,-4,230.03,69.58,9.11,211.14,ADP.tsv,175.49,32.0135,ADP.tsv,NA,241.51,1.93866666666667,1.84262228600679,21709,211.14,117,300,301
average,16387,RB,50.94,19.7788523428434,FALSE,1.66,33.7,76.06,-154.45,-146.26,-152.52,421,410,407,70,18,-126.68,225,Chris,Brooks,GBP,RB,26,-3,243.13,73,10.03,255.66,ADP.tsv,NA,40.7300,ADP.tsv,NA,NA,1.92,1.92,20954,255.66,138,359,187
average,17055,RB,49.28,36.4020878522098,FALSE,0.719999999999999,24.42,99.42,-156.11,-155.54,-129.16,424,437,341,71,18,-128.34,229,Jordan,James,SFO,RB,22,-5,255.6,76.11,9.45,235.07,ADP.tsv,173.93,27.4889,ADP.tsv,4.97,250.07,2.208,2.208,22097,235.07,163,318,265
average,16166,RB,48.56,18.8555827276698,FALSE,0.759999999999998,28.6,70.6,-156.83,-151.36,-157.98,425,421,414,72,18,-129.06,232,Sean,Tucker,TBB,RB,25,-3,204.11,64.18,7.36,234.39,ADP.tsv,178.87,37.9008,ADP.tsv,NA,246.13,1.452,1.452,20285,234.39,115,328,257
average,17046,RB,47.8,9.5600,TRUE,0.699999999999996,47.8,47.8,-157.59,-132.16,-180.78,428,374,452,73,18,-129.82,234,Devin,Neal,FA,RB,23,-5,277.81,81.98,10.29,283.88,ADP.tsv,NA,24.4506,ADP.tsv,NA,NA,NA,NA,22104,283.88,264,360,16
average,14805,RB,47.1,61.8011326757043,FALSE,0.100000000000009,7.77,86.43,-158.29,-172.19,-142.15,430,506,386,74,18,-130.52,235,AJ,Dillon,CAR,RB,28,0,424.67,117.08,24.62,280.88,ADP.tsv,NA,0.0000,ADP.tsv,NA,NA,NA,NA,17996,280.88,239,239,1
average,17049,RB,47,6.95653170289142,FALSE,0.32,39.975,54.445,-158.39,-139.985,-174.135,431,392,443,75,18,-130.62,236,Brashard,Smith,KCC,RB,23,-5,287.58,84.49,6.64,286.12,ADP.tsv,NA,34.6890,ADP.tsv,NA,NA,0,NA,22117,286.12,201,360,47
average,17474,RB,46.68,14.5969859902653,FALSE,2.16347515797791,27.06,58.72,-158.71,-152.9,-169.86,433,429,432,76,19,-130.94,239,Emmett,Johnson,KCC,RB,23,-6,174.73,57.52,8.22,162.76,ADP.tsv,153.052,20.5018,ADP.tsv,13.9861065347008,279.948,2.364,2.11770819519593,22939,162.76,97,215,321
average,15727,RB,44.5165248420221,21.866629423503,FALSE,0.616524842022081,21.97,67.5649149052132,-160.873475157978,-157.99,-161.015085094787,437,446,423,77,19,-133.103475157978,245,Bam,Knight,ARI,RB,25,-2,325.53,95.46,11.01,281.57,ADP.tsv,NA,39.7916,ADP.tsv,NA,NA,0.792,0.792,19451,281.57,232,360,5
average,16390,RB,43.9,8.7800,TRUE,1.29000000000001,43.9,43.9,-161.49,-136.06,-184.68,439,383,460,78,19,-133.72,247,Jaleel,McLaughlin,CLE,RB,26,-3,309.64,96.11,13.63,280.69,ADP.tsv,NA,0.0000,ADP.tsv,NA,NA,NA,NA,21005,280.69,177,177,1
average,11367,RB,42.61,6.44787303431656,FALSE,0.369999999999997,36.695,49.981,-162.78,-143.265,-178.599,441,404,449,79,19,-135.01,251,Kyle,Juszczyk,SFO,RB,35,7,327.31,95.44,19.07,281.73,ADP.tsv,NA,10.3875,ADP.tsv,NA,NA,NA,NA,11911,281.73,326,358,4
average,16752,RB,42.24,8.36707834312551,FALSE,0.839999999999996,33.8,52.9,-163.15,-146.16,-175.68,443,409,445,80,19,-135.38,253,Isaiah,Davis,NYJ,RB,24,-4,259.94,77.13,6.3,284.56,ADP.tsv,NA,31.6805,ADP.tsv,NA,NA,0.768,0.768,21161,284.56,203,358,78
average,16432,RB,41.4,35.4813331203888,FALSE,0.900000000000006,6.06,81.96,-163.99,-173.9,-146.62,445,513,393,81,19,-136.22,259,Emanuel,Wilson,SEA,RB,27,-3,224.04,68.69,8.57,271.11,ADP.tsv,NA,40.7035,ADP.tsv,NA,NA,1.704,1.704,21001,271.11,139,348,116
average,15258,RB,40.5,8.1000,TRUE,0.799999999999997,40.5,40.5,-164.89,-139.46,-188.08,449,390,471,82,19,-137.12,262,Michael,Carter,TEN,RB,27,-1,344.38,107.29,26.25,280.76,ADP.tsv,NA,0.0000,ADP.tsv,NA,NA,2.304,NA,18828,280.76,199,199,1
average,17069,RB,39.7,7.9400,TRUE,0.404520909894913,39.7,39.7,-165.69,-140.26,-188.88,451,396,475,83,19,-137.92,264,Jaydon,Blue,PHI,RB,22,-5,259.88,80.36,16.25,220.85,ADP.tsv,190.88,43.2436,ADP.tsv,NA,260.12,2.88,NA,22092,220.85,109,350,238
average,17652,RB,39.2954790901051,29.3990617547695,FALSE,1.79547909010509,5.83728745406305,67.23,-166.094520909895,-174.122712545937,-161.35,454,514,424,84,19,-138.324520909895,266,Adam,Randall,BAL,RB,22,-6,285.27,84.59,7.27,279.48,ADP.tsv,NA,36.4976,ADP.tsv,NA,NA,1.98,1.98,22960,279.48,177,359,91
average,14079,RB,37.5,7.5000,TRUE,3.56666666666666,37.5,37.5,-167.89,-142.46,-191.08,455,402,480,85,19,-140.12,272,Miles,Sanders,FA,RB,29,1,410.6,141.5,35.31,,,NA,,,NA,NA,NA,NA,,,,,
